"TRIP_ID","VESSEL_ID","SUFFIX","CAPTAIN_ID","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","SET_YEAR","SET_MONTH","SET_DAY","SET_TIME","DURATION_MINUTES","SABLE_DEPTH_GROUP","SABLE_AREA_GROUP","SABLE_SET_TYPE","GROUPING_CODE","REASON_CODE","FE_REASON_COMMENT","GEAR_CODE","NS_AREA","INSHORE_IND","SEAMOUNT_IND","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","LOCALITY_CODE","FE_FISHING_Ground_COMMENT","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","FE_BEGINNING_BOTTOM_DEPTH","FE_END_BOTTOM_DEPTH","FE_MODAL_BOTTOM_DEPTH","TRAP_MODIFICATIONS_CODE","FE_USABILITY","CPUE_SABLE_WEIGHT","CPUE_SABLE_COUNT","CPUE_TRAPS","TOTAL_TRAPS","TOTAL_SABLE_COUNT","TOTAL_SABLE_WEIGHT","VERIFICATION_METHOD","FE_START_LATTITUDE_DEGREE","FE_START_LATTITUDE_MINUTE","FE_START_LONGITUDE_DEGREE","fe_start_longitude_minute","FE_END_LATTITUDE_DEGREE","fe_end_lattitude_minute","fe_end_longitude_degree","fe_end_longitude_minute","START_FATHOMS","END_FATHOMS","MODAL_DEPTH_FM","DepthStrataID","Nh","Wh","cpue","Proportion Males","Male Mean Fork Len(mm)","Female Mean Fork Len(mm)","Tagged Mean Fork Len(mm)"
52100,732,1,422,471219,68,2003,11,4,152,1733,,"Tasu Sound","TRADITIONAL TAGGING",445,30,"Type 1 tagging",2,"NORTH",0,0,9,34,4,"Tasu Sound",52.6525,-132.084833,52.673666,-132.1105,493,667,621,4,1,3218,1097,61,61,1097,3218,1,52,39.15,132,5.09,52,40.42,132,6.63,270,365,340,"RD2",,,52.7540983,0,0,0,621
52100,732,1,422,471220,69,2003,11,5,821,1446,"RD1","S4","StRS",59,32,"Type 3 tagging",2,"NORTH",0,0,9,34,4,,52.642166,-132.059166,52.641333,-132.043166,384,221,254,4,12,316.3,81,23,24,81,316.3,1,52,38.53,132,3.55,52,38.48,132,2.59,210,121,139,"RD1",114,0.0211228460255698,13.7521739,0.18,634,689,662
52100,732,1,422,471221,70,2003,11,6,1150,1308,"RD2","S4","StRS",60,32,"Type 3 tagging",2,"NORTH",0,0,9,31,5,,52.916833,-132.428833,52.920833,-132.424333,623,566,599,4,1,1269.2,517,24,24,517,1269.2,1,52,55.01,132,25.73,52,55.25,132,25.46,341,309,328,"RD2",124,0.0229757272558829,52.8833333,0.43,582,605,593
52100,732,1,422,471222,71,2003,11,6,1330,1355,"RD1","S4","StRS",59,32,"Type 3 tagging",2,"NORTH",0,0,9,31,8,,53.036333,-132.606,53.043833,-132.619833,374,404,369,4,1,960.1,397,25,25,397,960.1,1,53,2.18,132,36.36,53,2.63,132,37.19,205,221,202,"RD1",114,0.0211228460255698,38.404,0.2,588,604,584
52100,732,1,422,471223,72,2003,11,6,1443,403,,"Buck Point","TRADITIONAL TAGGING",349,30,"Type 1 tagging",2,"NORTH",0,0,9,31,3,"Buck Point",53.081,-132.676333,53.096833,-132.7225,473,722,623,4,12,957.1,582,64,65,582,957.1,5,53,4.86,132,40.58,53,5.81,132,43.35,259,395,341,"RD2",,,14.9546875,0,0,0,619
52100,732,1,422,471224,73,2003,11,6,1640,1302,"RD3","S4","StRS",61,32,"Type 3 tagging",2,"NORTH",0,0,9,31,0,,52.953,-132.623166,52.952,-132.645166,1353,1347,1349,4,1,75.6,18,25,25,18,75.6,1,52,57.18,132,37.39,52,57.12,132,38.71,740,737,738,"RD3",346,0.0641096905688345,3.024,0.33,661,733,
52100,732,1,422,471225,74,2003,11,6,1743,1380,"RD3","S4","StRS",61,32,"Type 3 tagging",2,"NORTH",0,0,9,31,0,,52.9235,-132.7875,52.915666,-132.776166,969,998,983,4,1,593.4,230,25,25,230,593.4,1,52,55.41,132,47.25,52,54.94,132,46.57,530,546,538,"RD3",346,0.0641096905688345,23.736,0.59,559,676,610
52100,732,1,422,471226,75,2003,11,6,1818,1439,"RD3","S4","StRS",61,32,"Type 3 tagging",2,"NORTH",0,0,9,31,0,,52.899166,-132.797,52.9105,-132.8045,1172,1141,1146,4,1,238.8,88,23,23,88,238.8,1,52,53.95,132,47.82,52,54.63,132,48.27,641,624,627,"RD3",346,0.0641096905688345,10.3826086,0.5,592,686,637
52100,732,1,422,471227,76,2003,11,7,218,1309,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,31,0,,53.0765,-132.806166,53.084,-132.823,1232,1232,1230,4,1,84.8,29,25,25,29,84.8,1,53,4.59,132,48.37,53,5.04,132,49.38,674,674,673,"RD3",417,0.0772651473040578,3.392,0.83,660,674,645
52100,732,1,422,471228,77,2003,11,7,2218,1369,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,7,,53.162166,-132.914166,53.174,-132.9245,790,775,779,4,1,1256.7,594,25,25,594,1256.7,1,53,9.73,132,54.85,53,10.44,132,55.47,432,424,426,"RD2",256,0.0474337594960163,50.268,0.76,555,648,572
52100,732,1,422,471229,78,2003,11,7,2310,1440,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,14,,53.2365,-132.920166,53.246166,-132.931,349,277,310,4,1,291,78,26,26,78,291,1,53,14.19,132,55.21,53,14.77,132,55.86,191,151,170,"RD1",377,0.0698536223828053,11.1923076,0.29,644,709,670
52100,732,1,422,471230,79,2003,11,8,15,551,,"Rennell Sound","TRADITIONAL TAGGING",442,30,"Type 1 tagging",2,"NORTH",0,0,9,31,14,"Rennell Sound",53.270166,-133.04,53.271833,-133.090166,493,629,563,4,1,775.4,307,64,64,307,775.4,1,53,16.21,133,2.4,53,16.31,133,5.41,270,344,308,"RD2",,,12.115625,0,0,0,595
52100,732,1,422,471231,80,2003,11,8,1215,1959,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,31,0,,53.2755,-133.330333,53.282833,-133.310166,1055,940,1038,4,1,546.4,194,25,25,194,546.4,1,53,16.53,133,19.82,53,16.97,133,18.61,577,514,568,"RD3",417,0.0772651473040578,21.856,0.48,613,681,633
52100,732,1,422,471232,81,2003,11,8,1446,2494,,"Rennell Sound","TRADITIONAL TAGGING",442,30,"Type 1 tagging",2,"NORTH",0,0,9,31,1,"Rennell Sound",53.3465,-132.9555,53.367833,-132.980666,537,612,544,4,1,1763,1673,59,59,1673,1763,5,53,20.79,132,57.33,53,22.07,132,58.84,294,335,297,"RD2",,,29.8813559,0,0,0,608
52100,732,1,422,471233,82,2003,11,8,165,1375,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,15,,53.2625,-132.871666,53.265,-132.853833,665,625,647,4,1,1704,705,25,25,705,1704,1,53,15.75,132,52.3,53,15.9,132,51.23,364,342,354,"RD2",256,0.0474337594960163,68.16,0.59,596,626,599
52100,732,1,422,471234,83,2003,11,8,1647,1438,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,15,,53.263333,-132.8245,53.260666,-132.844666,484,550,534,4,1,1510.6,594,25,25,594,1510.6,1,53,15.8,132,49.47,53,15.64,132,50.68,265,301,292,"RD2",256,0.0474337594960163,60.424,0.4,598,617,606
52100,732,1,422,471235,84,2003,11,9,942,1555,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,1,,53.413166,-133.053,53.423666,-133.048166,802,822,797,4,1,1440.4,515,25,25,515,1440.4,1,53,24.79,133,3.18,53,25.42,133,2.89,439,449,436,"RD2",256,0.0474337594960163,57.616,0.47,610,622,620
52100,732,1,422,471236,85,2003,11,9,1137,1580,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,1,,53.455,-133.179333,53.466833,-133.173333,502,855,665,4,1,602.5,193,24,25,193,602.5,1,53,27.3,133,10.76,53,28.01,133,10.4,274,468,364,"RD2",256,0.0474337594960163,25.1041666,0.27,602,659,636
52100,732,1,422,471237,86,2003,11,9,1244,1606,,"Hippa Island","TRADITIONAL TAGGING",389,30,"Type 1 tagging",2,"NORTH",0,0,9,31,1,"Hippa Island",53.4785,-133.108833,53.456666,-133.092333,535,775,598,4,1,952.3,1031,61,61,1031,952.3,5,53,28.71,133,6.53,53,27.4,133,5.54,293,424,327,"RD2",,,15.6114754,0,0,0,635
52100,732,1,422,471238,87,2003,11,10,2146,1307,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,4,,53.8075,-133.315166,53.796166,-133.317333,186,219,204,4,1,3.1,1,24,24,1,3.1,1,53,48.45,133,18.91,53,47.77,133,19.04,102,120,112,"RD1",377,0.0698536223828053,0.1291666,0,0,0,680
52100,732,1,422,471239,88,2003,11,11,114,1326,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,31,2,,53.838833,-133.7235,53.85,-133.728166,1239,1234,1228,4,1,21.3,6,25,25,6,21.3,1,53,50.33,133,43.41,53,51,133,43.69,677,675,671,"RD3",417,0.0772651473040578,0.852,0.25,715,678,685
52100,732,1,422,471240,89,2003,11,11,820,1414,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,35,6,,54.178666,-133.882166,54.184666,-133.862166,1038,927,980,4,1,166.3,53,25,25,53,166.3,1,54,10.72,133,52.93,54,11.08,133,51.73,568,507,536,"RD3",417,0.0772651473040578,6.652,0.42,622,654,659
52100,732,1,422,471241,90,2003,11,11,92,1467,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,35,6,,54.192333,-133.894833,54.203,-133.896833,1029,996,1031,4,1,145.7,48,25,25,48,145.7,1,54,11.54,133,53.69,54,12.18,133,53.81,563,545,564,"RD3",417,0.0772651473040578,5.828,0.57,635,693,597
52100,732,1,422,471242,91,2003,11,11,1044,1516,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,35,6,,54.338,-133.774833,54.346333,-133.762166,239,245,243,4,1,61.7,20,23,23,20,61.7,1,54,20.28,133,46.49,54,20.78,133,45.73,131,134,133,"RD1",377,0.0698536223828053,2.6826086,0,0,678,617
52100,732,1,422,471243,92,2003,11,11,1225,1544,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,35,5,,54.236166,-133.559333,54.241166,-133.579166,343,323,329,4,1,837.7,448,23,24,448,837.7,1,54,14.17,133,33.56,54,14.47,133,34.75,188,177,180,"RD1",377,0.0698536223828053,36.4217391,0.46,538,587,556
52100,732,1,422,471244,93,2003,11,11,1314,1615,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,35,5,,54.210833,-133.523666,54.206666,-133.501666,382,393,389,4,1,1292.3,688,26,26,688,1292.3,1,54,12.65,133,31.42,54,12.4,133,30.1,209,215,213,"RD1",377,0.0698536223828053,49.7038461,0.57,545,583,705
52100,732,1,422,471245,94,2003,11,11,1626,1627,,"Langara Island-North Frederick","TRADITIONAL TAGGING",399,30,"Type 1 tagging",2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.046333,-133.704,54.071166,-133.701833,715,557,588,4,1,794.7,1449,65,65,1449,794.7,5,54,2.78,133,42.24,54,4.27,133,42.11,391,305,322,"RD2",,,12.2261538,0,0,0,606
52120,838,1,226,474310,1,2003,10,9,1142,1340,"D0","Barkley Canyon","OFFSHORE STANDARDIZED",340,29,,2,"SOUTH",0,0,3,23,10,"Barkley Canyon",48.337666,-125.857166,48.349833,-125.867833,176,187,188,7,12,2242.6,815,23,25,821,2261.6,5,48,20.26,125,51.43,48,20.99,125,52.07,96,102,103,"RD1",,,97.5043478,0.29,605,644,722
52120,838,1,226,474311,2,2003,10,9,1230,1535,"D1","Barkley Canyon","OFFSHORE STANDARDIZED",341,29,,2,"SOUTH",0,0,3,23,10,"Barkley Canyon",48.338,-125.929333,48.331,-125.916166,386,468,443,7,1,242.3,91,25,25,91,242.3,5,48,20.28,125,55.76,48,19.86,125,54.97,211,256,242,"RD1",,,9.692,0.47,600,640,
52120,838,1,226,474312,3,2003,10,9,1358,1556,"D2","Barkley Canyon","OFFSHORE STANDARDIZED",342,29,,2,"SOUTH",0,0,3,23,13,"Barkley Canyon",48.227333,-125.887833,48.218833,-125.886333,503,527,516,7,1,621.7,249,23,23,249,621.7,1,48,13.64,125,53.27,48,13.13,125,53.18,275,288,282,"RD2",,,27.0304347,0.47,582,614,
52120,838,1,226,474313,4,2003,10,9,1536,1574,"D3","Barkley Canyon","OFFSHORE STANDARDIZED",343,29,,2,"SOUTH",0,0,3,23,10,"Barkley Canyon",48.333333,-125.995,48.3355,-125.980666,845,777,814,7,1,138.7,73,25,25,73,138.7,1,48,20,125,59.7,48,20.13,125,58.84,462,425,445,"RD2",,,5.548,0.63,546,586,
52120,838,1,226,474314,5,2003,10,9,1624,1581,"D4","Barkley Canyon","OFFSHORE STANDARDIZED",344,29,,2,"SOUTH",0,0,3,23,10,"Barkley Canyon",48.3375,-126.010333,48.340333,-125.995166,850,796,830,7,1,121.5,55,25,25,55,121.5,1,48,20.25,126,0.62,48,20.42,125,59.71,465,435,454,"RD3",,,4.86,0.36,543,611,
52120,838,1,226,474315,6,2003,10,9,1715,1608,"D5","Barkley Canyon","OFFSHORE STANDARDIZED",345,29,,2,"SOUTH",0,0,3,23,10,"Barkley Canyon",48.291833,-126.0565,48.283,-126.056666,1037,1059,1050,7,12,145.3,70,17,20,85,176.1,1,48,17.51,126,3.39,48,16.98,126,3.4,567,579,574,"RD3",,,8.5470588,0.52,559,591,582
52120,838,1,226,474316,7,2003,10,9,1847,1683,"D7","Barkley Canyon","OFFSHORE STANDARDIZED",347,29,,2,"SOUTH",0,0,3,23,0,"Barkley Canyon",48.259166,-126.177,48.248166,-126.178333,1138,1576,1564,7,1,30.9,8,26,26,8,30.9,1,48,15.55,126,10.62,48,14.89,126,10.7,622,862,855,,,,1.1884615,0,0,703,
52120,838,1,226,474317,8,2003,10,9,1916,1721,"D6","Barkley Canyon","OFFSHORE STANDARDIZED",346,29,,2,"SOUTH",0,0,3,23,0,"Barkley Canyon",48.271833,-126.1685,48.276166,-126.153,1280,1298,1315,7,1,90.9,28,25,25,28,90.9,1,48,16.31,126,10.11,48,16.57,126,9.18,700,710,719,"RD3",,,3.636,0.15,629,673,699
52120,838,1,226,474318,9,2003,10,13,1815,1215,"D0","Esperanza Inlet","OFFSHORE STANDARDIZED",370,29,,2,"SOUTH",0,0,4,25,3,"Esperanza Inlet",49.606333,-127.3325,49.598666,-127.341666,168,294,230,7,1,674.5,216,23,25,301,914.7,1,49,36.38,127,19.95,49,35.92,127,20.5,92,161,126,"RD1",,,29.3260869,0.25,612,651,
52120,838,1,226,474319,10,2003,10,13,1930,1265,"D2","Esperanza Inlet","OFFSHORE STANDARDIZED",372,29,,2,"SOUTH",0,0,4,26,8,"Esperanza Inlet",49.679333,-127.484166,49.684666,-127.494333,541,490,514,7,1,648.9,244,25,25,244,648.9,1,49,40.76,127,29.05,49,41.08,127,29.66,296,268,281,"RD2",,,25.956,0.66,603,647,613
52120,838,1,226,474320,11,2003,10,13,2050,1280,"D1","Esperanza Inlet","OFFSHORE STANDARDIZED",371,29,,2,"SOUTH",0,0,4,25,3,"Esperanza Inlet",49.612333,-127.353,49.607833,-127.369,287,357,331,7,1,1345.7,479,25,25,479,1345.7,1,49,36.74,127,21.18,49,36.47,127,22.14,157,195,181,"RD1",,,53.828,0.27,610,638,646
52120,838,1,226,474321,12,2003,10,13,231,1319,"D3","Esperanza Inlet","OFFSHORE STANDARDIZED",373,29,,2,"SOUTH",0,0,4,25,4,"Esperanza Inlet",49.415333,-127.302666,49.422666,-127.276,644,666,666,7,1,348,130,26,26,130,348,1,49,24.92,127,18.16,49,25.36,127,16.56,352,364,364,"RD2",,,13.3846153,0.46,583,652,578
52120,838,1,226,474322,13,2003,10,13,2340,1375,"D4","Esperanza Inlet","OFFSHORE STANDARDIZED",374,29,,2,"SOUTH",0,0,4,25,4,"Esperanza Inlet",49.461,-127.313,49.462,-127.328833,885,991,931,7,1,110.5,45,25,25,45,110.5,1,49,27.66,127,18.78,49,27.72,127,19.73,484,542,509,"RD3",,,4.42,0.44,563,644,
52120,838,1,226,474323,14,2003,10,14,48,1417,"D5","Esperanza Inlet","OFFSHORE STANDARDIZED",375,29,,2,"SOUTH",0,0,4,25,4,"Esperanza Inlet",49.546666,-127.3945,49.5355,-127.395833,1024,1035,1033,7,12,307.4,122,24,25,122,307.4,1,49,32.8,127,23.67,49,32.13,127,23.75,560,566,565,"RD3",,,12.8083333,0.28,582,627,
52120,838,1,226,474324,15,2003,10,14,220,1435,"D6","Esperanza Inlet","OFFSHORE STANDARDIZED",376,29,,2,"SOUTH",0,0,4,26,8,"Esperanza Inlet",49.552,-127.575166,49.541666,-127.577833,1225,1244,1234,7,12,125.8,41,24,25,41,125.8,1,49,33.12,127,34.51,49,32.5,127,34.67,670,680,675,"RD3",,,5.2416666,0.2,575,666,602
52120,838,1,226,474325,16,2003,10,17,834,1006,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.1195,-127.623166,52.126833,-127.611166,419,450,422,7,1,1029.6,490,24,24,490,1029.6,1,52,7.17,127,37.39,52,7.61,127,36.67,229,246,231,"RD1",,,42.9,0.16,555,569,576
52120,838,1,226,474326,17,2003,10,17,100,1108,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.222166,-127.431333,52.231333,-127.421833,591,593,593,7,12,412.2,215,22,25,217,414.9,1,52,13.33,127,25.88,52,13.88,127,25.31,323,324,324,"RD2",,,18.7363636,0.45,535,569,553
52120,838,1,226,474327,18,2003,10,17,114,1147,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.269,-127.276166,52.2755,-127.264,580,582,582,7,12,273.1,134,24,25,156,313.1,1,52,16.14,127,16.57,52,16.53,127,15.84,317,318,318,"RD2",,,11.3791666,0.24,526,557,564
52120,838,1,226,474328,19,2003,10,17,134,1162,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.444333,-127.2665,52.454333,-127.258166,532,512,545,7,1,724.3,452,25,25,452,724.3,1,52,26.66,127,15.99,52,27.26,127,15.49,291,280,298,"RD2",,,28.972,0.22,522,557,534
52120,838,1,226,474329,20,2003,10,17,1440,1237,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.3525,-127.464166,52.344,-127.470833,499,514,494,7,1,486.2,319,25,25,319,486.2,1,52,21.15,127,27.85,52,20.64,127,28.25,273,281,270,"RD2",,,19.448,0.44,501,558,530
52120,838,1,226,474330,21,2003,10,18,202,995,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.497833,-128.454,52.507333,-128.460666,715,828,777,7,12,576,220,16,25,292,784.6,1,52,29.87,128,27.24,52,30.44,128,27.64,391,453,425,"RD2",,,36,0.4,569,625,622
52120,838,1,226,474331,22,2003,10,18,2043,1057,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.565,-128.464833,52.576,-128.4625,649,680,657,7,12,800.2,377,23,25,385,826,1,52,33.9,128,27.89,52,34.56,128,27.75,355,372,359,"RD2",,,34.7913043,0.4,566,594,574
52120,838,1,226,474332,23,2003,10,18,2134,1133,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.650166,-128.4735,52.660166,-128.472666,574,625,618,7,1,1153.8,485,22,23,500,1190.7,1,52,39.01,128,28.41,52,39.61,128,28.36,314,342,338,"RD2",,,52.4454545,0.33,540,619,599
52120,838,1,226,474333,24,2003,10,18,2214,1245,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.706333,-128.446,52.711666,-128.460833,510,507,492,7,12,776.4,385,22,25,387,780,1,52,42.38,128,26.76,52,42.7,128,27.65,279,277,269,"RD2",,,35.290909,0.36,562,581,574
52120,838,1,226,474334,25,2003,10,18,236,1301,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.7785,-128.442666,52.787333,-128.433,607,576,591,7,1,1105.6,418,25,25,418,1105.6,1,52,46.71,128,26.56,52,47.24,128,25.98,332,315,323,"RD2",,,44.224,0.24,577,628,618
52120,838,1,226,474335,26,2003,10,20,733,1051,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.195166,-129.130166,53.183,-129.127,563,571,567,7,1,1504.5,688,25,25,688,1504.5,1,53,11.71,129,7.81,53,10.98,129,7.62,308,312,310,"RD2",,,60.18,0.6,563,578,584
52120,838,1,226,474336,27,2003,10,20,813,1812,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.1205,-129.128333,53.1085,-129.121666,567,558,552,7,12,868.1,369,22,25,397,942.2,1,53,7.23,129,7.7,53,6.51,129,7.3,310,305,302,"RD2",,,39.4590909,0.3,588,634,602
52120,838,1,226,474337,28,2003,10,20,935,1873,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.090666,-129.3525,53.083333,-129.339,677,689,684,7,12,1611.2,678,23,24,678,1611.2,1,53,5.44,129,21.15,53,5,129,20.34,370,377,374,"RD2",,,70.0521739,0.39,568,602,594
52120,838,1,226,474338,29,2003,10,20,115,1911,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.209166,-129.379333,53.197333,-129.389833,541,529,543,7,1,1604.3,743,25,25,743,1604.3,1,53,12.55,129,22.76,53,11.84,129,23.39,296,289,297,"RD2",,,64.172,0.3,528,587,575
52120,838,1,226,474339,30,2003,10,20,1253,1958,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.313333,-129.305666,53.303666,-129.296,539,545,543,7,12,1282.5,551,24,25,557,1295.3,1,53,18.8,129,18.34,53,18.22,129,17.76,295,298,297,"RD2",,,53.4375,0.39,564,601,595
52120,838,1,226,474340,31,2003,10,22,2032,977,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.8555,-130.210833,54.864833,-130.201833,437,437,437,7,1,397.2,227,25,25,227,397.2,1,54,51.33,130,12.65,54,51.89,130,12.11,239,239,239,"RD1",,,15.888,0.43,538,555,554
52120,838,1,226,474341,32,2003,10,22,2141,1038,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.796833,-130.290833,54.8055,-130.274666,486,485,483,7,1,1029.5,554,27,27,554,1029.5,1,54,47.81,130,17.45,54,48.33,130,16.48,266,265,264,"RD2",,,38.1296296,0.4,536,564,556
52120,838,1,226,474342,33,2003,10,22,2247,1052,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.753666,-130.375333,54.7605,-130.3595,558,514,536,7,1,1495.7,772,24,25,772,1495.7,1,54,45.22,130,22.52,54,45.63,130,21.57,305,281,293,"RD2",,,62.3208333,0.3,548,575,570
52120,838,1,226,474343,34,2003,10,22,2355,1069,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.696,-130.452,54.6995,-130.415,618,547,596,7,1,2240.7,961,25,25,961,2240.7,1,54,41.76,130,27.12,54,41.97,130,24.9,338,299,326,"RD2",,,89.628,0.37,570,599,596
52120,838,1,226,474344,35,2003,10,23,16,1100,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,10,"Portland Inlet",54.6375,-130.536833,54.649166,-130.534166,605,642,633,7,1,2192,771,25,25,771,2192,1,54,38.25,130,32.21,54,38.95,130,32.05,331,351,346,"RD2",,,87.68,0.22,584,629,643
52120,838,1,226,474345,36,2003,10,26,136,1300,"D0","Langara Island-North Frederick","OFFSHORE STANDARDIZED",400,29,,2,"NORTH",0,0,9,35,2,"Langara Island-North Frederick",54.04,-133.607333,54.0315,-133.596833,265,252,241,7,1,22.5,5,23,23,5,22.5,1,54,2.4,133,36.44,54,1.89,133,35.81,145,138,132,"RD1",,,0.9782608,0,0,750,
52120,838,1,226,474346,37,2003,10,26,1348,1174,"D1","Langara Island-North Frederick","OFFSHORE STANDARDIZED",401,29,,2,"NORTH",0,0,9,31,2,"Langara Island-North Frederick",53.993,-133.590333,54.003166,-133.5995,448,470,428,7,1,667.8,212,25,25,212,667.8,1,53,59.58,133,35.42,54,0.19,133,35.97,245,257,234,"RD1",,,26.712,0.26,615,666,
52120,838,1,226,474347,38,2003,10,26,1454,1401,"D2","Langara Island-North Frederick","OFFSHORE STANDARDIZED",402,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.058333,-133.7015,54.059833,-133.6835,587,463,525,7,12,1396.1,452,23,24,455,1404.8,1,54,3.5,133,42.09,54,3.59,133,41.01,321,253,287,"RD2",,,60.7,0.46,619,668,
52120,838,1,226,474348,39,2003,10,26,1535,1227,"D3","Langara Island-North Frederick","OFFSHORE STANDARDIZED",403,29,,2,"NORTH",0,0,9,35,2,"Langara Island-North Frederick",54.0245,-133.675833,54.034833,-133.6865,680,660,691,7,1,1262.4,431,25,25,431,1262.4,1,54,1.47,133,40.55,54,2.09,133,41.19,372,361,378,"RD2",,,50.496,0.51,609,671,613
52120,838,1,226,474349,40,2003,10,26,164,1449,"D4","Langara Island-North Frederick","OFFSHORE STANDARDIZED",404,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.0525,-133.732833,54.060833,-133.7445,836,834,830,7,1,341.9,96,25,25,96,341.9,1,54,3.15,133,43.97,54,3.65,133,44.67,457,456,454,"RD3",,,13.676,0.33,636,703,
52120,838,1,226,474350,41,2003,10,26,1639,1482,"D5","Langara Island-North Frederick","OFFSHORE STANDARDIZED",405,29,,2,"NORTH",0,0,9,35,0,"Langara Island-North Frederick",54.0695,-133.801833,54.070166,-133.822666,1008,1077,1041,7,1,45.4,14,25,25,14,45.4,1,54,4.17,133,48.11,54,4.21,133,49.36,551,589,569,"RD3",,,1.816,0.29,651,678,
52120,838,1,226,474351,42,2003,10,26,1712,1530,"D6","Langara Island-North Frederick","OFFSHORE STANDARDIZED",406,29,,2,"NORTH",0,0,9,35,0,"Langara Island-North Frederick",54.084833,-133.877333,54.084833,-133.902666,1189,1207,1207,7,1,24.1,5,25,25,5,24.1,1,54,5.09,133,52.64,54,5.09,133,54.16,650,660,660,"RD3",,,0.964,0,0,763,
52120,838,1,226,474352,43,2003,10,28,210,1200,"D1","Hippa Island","OFFSHORE STANDARDIZED",391,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.471166,-133.097333,53.462,-133.081166,454,530,468,7,1,1343.7,430,24,24,430,1343.7,1,53,28.27,133,5.84,53,27.72,133,4.87,248,290,256,"RD2",,,55.9875,0.34,611,670,592
